Unnamed: 0,date,user,id,retweet_count,like_count,tweet_location,tweet_content,Airline,airline_sentiment,airline_sentiment_confidence,latitude,longitude,Predicted_Sentiment,Sentiment_Confidence,Sentiment_Method
3438,2020-07-05 08:50:23+00:00,Ravihrangrej,1.2797e+18,0,0,"Ahmadabad City, India","Air India up for sale: 8,000 pieces of priceless art neither valued nor catalogued

#airindia
 https://t.co/iuHDhs7898",airindia,neutral,1.0,17.6833,75.9167,Neutral,0.35088382959365844,ensemble
3450,2020-07-05 06:40:53+00:00,MehrotraShikhi,1.27967e+18,0,0,,@airindiain How are we supposed to connect with you when your officials don't pick the phone? Have been hearing your waiting tone since forever. #horribleservice #AirIndia,airindia,negative,0.6479,20.55,74.55,Negative,0.5272386789321899,ensemble
6250,2020-06-13 06:51:29+00:00,sanjaygpt,1.2717e+18,1,0,"Hyderabad, India","@airindiain @MoCA_GoI , @DGCAIndia @ndtv why Air India is not refunding to passengers even after deducting the cancellation charges for the flights during lockdown period forget about full refund. #airindia #RefundPassengers",airindia,neutral,1.0,12.3086,76.6531,Negative,0.5698994800567627,ensemble
3317,2020-07-06 07:50:00+00:00,TOIPlus,1.28005e+18,0,12,"Mumbai, India","#SpiceJet will operate 25 flights under the #VandeBharatMission to help repatriate close to 4,500 Indians stranded in the UAE, Saudi Arabia and Oman.

https://t.co/LYDMStMpnV",spicejet,positive,1.0,16.9833,81.7833,Neutral,0.5240769624710083,ensemble
2439,2020-07-14 13:03:58+00:00,TraveasyIN,1.28302e+18,0,0,India,"#FlashSale ð¤© - Secure cheap fares on flights to #UAE from #Delhi, #Mumbai, #Cochin and #Kozhikode with #SpiceJet from only Rs.19,999. â Call us on 0124 416 3030 to book. Sale ends on 26th July'20. (*t&amp;c only available for passengers holding a resident permit). https://t.co/Mun3ydxF0n",spicejet,negative,0.6655,20.417,72.85,Neutral,0.446544349193573,ensemble
1287,2020-07-22 10:39:54+00:00,vsatishkumara,1.28589e+18,0,1,,#airindia is booking open for Singapore from Delhi on 29/07/2020? Kindly let me know.,airindia,neutral,0.6551,15.5,80.05,Neutral,0.5511351227760315,ensemble
756,2020-07-25 19:46:16+00:00,my_pinki,1.28711e+18,0,0,California,"My mother lives alone in Sagar, Madhya Pradesh. She has flight from Bhopal to San Francisco on August 4 2020. #Airindia 
She applied for e-pass but  status is 'pending' Please help @ChouhanShivraj",Unknown,negative,1.0,13.0825,80.275,Neutral,0.4372024297714233,ensemble
5765,2020-06-16 04:52:37+00:00,TeamVTAviation,1.27275e+18,4,13,"Mumbai, India","#TailTuesday: @IndiGo6E @Airbus A320neo and @AirAsiaIndian #A320 aircraft parked at the domestic ramp at @CSMIA_Official during the #COVID19 #lockdown period.

#IndiGo6E #AirAsiaIndia #AirbusA320 #AvGeek #Aviation #Photography #Plane #Spotting #PlaneSpotting #AviationPhotography https://t.co/6DX5xeqUDL",Unknown,negative,1.0,27.4833,77.6833,Neutral,0.5514415740966797,ensemble
2862,2020-07-10 06:08:08+00:00,mkalam110,1.28147e+18,0,0,,"#HardeepSinghPuri #DGCA #airindiaexpress #PMOfIndia #strandedindian #bringbackuaeresidents #airindia #FlyAI @airindiain #AirIndiaLoot #AirIndiaLoot
Air india express loot booked 3 tickets ref number nuAQIT delhi to sharjah Rs 85,470 deducted no tkt yet flight on 13th no response",airindia,negative,0.7087,22.59,88.31,Neutral,0.3495117545127869,ensemble
5331,2020-06-19 11:20:28+00:00,negev_556,1.27394e+18,0,0,,#airindia AI 531..what shame ...no AC in these times where people are all in ppe and staff is so unresponsive...typical ..!!!,airindia,negative,0.6696,9.9667,76.2833,Negative,0.71866542263031,ensemble
2576,2020-07-13 08:11:56+00:00,Aviationskipper,1.28259e+18,0,0,"Gurgaon, India","AI sacks 200 cabin crew on contract

#Airindia #cabincrew #flightattendant #aviation #crewlife #cabincrewlife #crew #airhostess #travel #stewardess #aviationlovers #boeing #pilot  #airbus #flightattendantlifeâ¦ https://t.co/vcIcsh357w",Unknown,positive,1.0,10.52,76.21,Neutral,0.450881016254425,ensemble
921,2020-07-24 11:58:54+00:00,Amandeep018,1.28663e+18,0,0,New Delhi,"@airindiain Kindly inform me hong Kong flight
#AirIndia",airindia,neutral,0.6511,11.93,79.83,Neutral,0.551146924495697,ensemble
3064,2020-07-08 04:39:29+00:00,rohiit_jain,1.28072e+18,0,0,Union Of India,@NehaBhagat_jk Not only railway every thing that mentions India or Bhartiye #IndianRailways #CoalIndia #BhartiyeJeevanBimaNigam #BPCL #AirIndia and many more,airindia,negative,1.0,15.36,75.125,Neutral,0.4628034353256225,ensemble
263,2020-07-29 19:02:07+00:00,ca_zahir,1.28855e+18,0,0,BHUJ,#SpiceJet #SonuSood #adityathackeray  Congratulations n well done by spice jet n real hero sonu sood https://t.co/EnG2v2o8vp,spicejet,negative,1.0,20.45,85.8667,Positive,0.8156088280677796,ensemble
1335,2020-07-21 17:06:31+00:00,GangaiahVeerab1,1.28562e+18,1,0,,"#AirIndia #happyeasygo #PMOIndia 
PNR no:JR2LC

flight got cancelled but #AirIndia and #happyeasygo not giving my money back.when I approched air india they are saying consult agent when contacted agent they are saying contact airline..both of them services are the worst.",airindia,negative,0.686,18.6278,73.8131,Negative,0.9360468765258789,ensemble
5558,2020-06-17 17:41:35+00:00,FauzanFazl,1.27331e+18,2,1,,@Parikiaki @Steliosh @SteliosPhilFdn @easydotcom1 @JetAirways is available in OnePlusOne Offer. Any investor taking over @jetairways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara. JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #easyjet,jetairways,positive,0.6458,27.6119,75.1397,Neutral,0.4168870568275452,ensemble
3347,2020-07-06 04:57:22+00:00,thehawk,1.28e+18,0,0,India,Vande Bharat: Air India to operate 36 India-US flights from July 11-19 #VandeBharat #AirIndia #India #USflights https://t.co/2dJ38sk3WR,airindia,negative,1.0,22.2333,88.45,Neutral,0.5674323678016663,ensemble
3166,2020-07-07 06:04:26+00:00,SanjayC67654589,1.28038e+18,0,0,,"@HardeepSPuri @IndiainSingapor @HCI_Ottawa @indembastana @hcikl @IndiaInBahrain Waiting for more than 2 months for flight from Melbourne to Ahmedabad. Travellers from Australia are paying more than for flights to US/Canada, still are not getting enough flights. Please arrange more number of flights from Australia. #AirIndia #PMOfIndia #NarendraModi",airindia,positive,1.0,16.2104,77.355,Negative,0.4577441096305847,ensemble
1870,2020-07-17 08:42:16+00:00,Dewdrops_sat,1.28405e+18,0,0,,"@HardeepSPuri @MoCA_GoI @AAI_Official @PIB_India @airindiain @FlyWithIX Wonderful data! We too want to appreciate you provided we are given a chance. Please add more flights to Toronto, we will thank you enough. Stop discriminating between US and Canada routes. Never thought that routes will also be biased with. #flightstoToronto #AirCanada #AirIndia",airindia,negative,1.0,11.6667,92.75,Positive,0.8467037961006164,ensemble
2119,2020-07-15 19:55:13+00:00,creativedobani,1.28349e+18,0,2,"Toronto, Ontario","@khan_nainam If they fire them, theyâll have to part with them with some benefits like severance pay.
Instead, they found an unethical way to do it without calling it âlay-offsâ
They know no one is going to sit around for 5yrs in hopes of getting back to #AirIndia.",airindia,negative,1.0,11.0,76.9667,Negative,0.5347436082839966,ensemble
1615,2020-07-19 15:36:09+00:00,TeamVTAviation,1.28487e+18,3,49,"Mumbai, India","The forever favourite @IndiGo6E @airbus #A320 VT-IAR taxiing to the terminal after landing on Runway 07 at @ChennaiAirport on a beautiful and bright evening.

#IndiGo #IndiGo6E #Airbus #ChennaiAirport #Chennai #Airport #MAA #AvGeek #PlaneSpotting https://t.co/918fFx2Ava",Unknown,negative,1.0,18.6704,78.1,Positive,0.871149764251709,ensemble
334,2020-07-29 11:00:05+00:00,NortheastToday,1.28843e+18,0,1,"Guwahati / Tawang, India","#Business

#JetAirways, which is undergoing insolvency resolution process, has reported widening of loss to Rs 5,535.75 crore in the year ended March 2019 as surge in expenses took a toll.

https://t.co/LKhSL61Fac",jetairways,negative,1.0,16.7,74.47,Negative,0.4844818790435791,ensemble
544,2020-07-27 23:11:58+00:00,niyati_joshi15,1.28789e+18,0,0,"London, England",@airindiain Please refund my money you have not unethically kept with you since June. @HardeepSPuri @DrSJaishankar @HCI_London #VandeBharatMissionphase5 #VandeBharatMission #airindia,airindia,negative,0.6931,18.1167,83.4167,Negative,0.44464634656906127,ensemble
1844,2020-07-17 11:11:12+00:00,yadavvineet,1.28408e+18,4,7,"New Delhi, India","#AirIndia made its brave pilots risk their lives to do #VandeBharatMission &amp; 55 of them caught #Covid and now its cutting 60% of their emoluments retrospectively !

Call them Corona Warriors &amp; then punish them financially, this seems to be MOCA way #Shame #wahAirIndia",airindia,negative,1.0,23.3167,75.0667,Negative,0.7041838515281678,ensemble
2775,2020-07-11 05:59:51+00:00,TheHindPost,1.28183e+18,0,0,Kolkata ,"SpiceJet Offers Coronavirus Hospitalisation Insurance To Its Passengers. Hereâs How To avail It
#SpiceJet #coronavirus
https://t.co/DkDsLKSQBW",spicejet,neutral,0.7008,29.4004,76.97,Neutral,0.47225562572479246,ensemble
1557,2020-07-20 07:51:55+00:00,india_assist,1.28512e+18,0,0,"New Delhi, India","Flights scheduled between India and USA under #VandeBharatMission tickets can be booked on #AirIndia website , booking offices and authorized travel agents 
#IndiaAssist
#flights https://t.co/MZ5BQ3YMa5",airindia,negative,1.0,26.1667,91.7667,Neutral,0.5490860939025879,ensemble
2699,2020-07-11 20:47:13+00:00,BenGuan6,1.28205e+18,0,0,,@Mehak_rampal24 Just yesterday #AirIndia #denied a passenger from boarding #Delhi #Indiað®ð³ to #Vancouver #Canada ð¨ð¦ for July 11 and July 9 to #Toronto too. Both were #international #students I read on #Twitter. Do not fly âï¸ #AirIndia they #suck even no bags on #arrival! https://t.co/a5bUSPLG0S,airindia,negative,1.0,9.9667,76.2833,Negative,0.8155162410736083,ensemble
23,2020-07-31 15:53:55+00:00,swamiupendra,1.28923e+18,0,0,New Delhi,"No regular international flights till August 31 | #Travel #flights #DGCA #COVID-19 #internationalflights, #travelbubble #SpiceJet https://t.co/iBMIN5C3yN",spicejet,neutral,1.0,19.2502,73.1602,Neutral,0.49563732147216794,ensemble
6723,2020-06-09 15:31:43+00:00,abhishekmkhrj55,1.27038e+18,0,0,,#spicejet #airasia I have booked a round flight from Bangalore to Kolkata before the #Covid_19 situation. However not feeling #safe #travel and want to refrain travelling. Kindly help me with the #flight #cancellations and complete #refund procedures.,spicejet,positive,1.0,29.4004,76.97,Negative,0.39607050418853756,ensemble
511,2020-07-28 07:48:03+00:00,Sachinkr07,1.28802e+18,0,0,,@airindiain Boycott #AirIndia they are just making us fool,airindia,negative,0.6667,21.4704,83.9701,Negative,0.7136671434402466,ensemble
5997,2020-06-14 12:06:42+00:00,Amanvij89,1.27214e+18,0,0,,@airindiain 2) Refund for ticket issued on March 31 is still pending... #AirIndia,airindia,negative,0.664,11.93,79.83,Neutral,0.36323407888412473,ensemble
5875,2020-06-15 08:18:55+00:00,raju_kadapa,1.27244e+18,0,0,"KADAPA,AP","#AirIndia 
My PNR no. H1Q87
Kuwait - Chennai - Kuwait. ( Two-way) 
My journey date on 17/06/2020
  Return journey on 17/08/2020  
The flight canceled by AirIndia due to COVID-19.
Let me know the cancellation and refund.",airindia,negative,0.6854,21.2379,81.6337,Negative,0.36283814907073975,ensemble
3001,2020-07-08 13:57:17+00:00,Neeraj_Sharma_,1.28086e+18,0,0,à¤­à¤¾à¤°à¤¤ India,"@flyspicejet offers Covid-19 insurance. Will you risk travel with this? 
Coverage Sum Assured is very low given typical expenses and one has to pay premium as per coverage Rs 443 for Rs 50000, Rs 785 for Rs 1.5L and Rs 1564 for Rs 3L coverage. #Airtravel #COVID #SpiceJet https://t.co/7XQSKRap0j",spicejet,negative,1.0,27.1,93.62,Neutral,0.3933125766118368,ensemble
5851,2020-06-15 11:52:11+00:00,GAUTAMD33988428,1.2725e+18,1,0,,#AirIndia My ticketTicket no: 0983760605802 and 0983760605803 and PNR - Y9YSX flight from Kolkata to Hyderabad did not operate on 05 April and it was cancelled. I would not like to reschedule our trip at this situation when everyday covid -19 cases are increasing. KINDLY RPLI.,airindia,negative,1.0,19.2502,73.1602,Negative,0.5418001055717468,ensemble
1737,2020-07-18 05:52:22+00:00,LiveFromALounge,1.28437e+18,0,1,instagram.com/livefromalounge,Breaking: US DoT recalls Air India ban to operate to USA : https://t.co/Ecf13rM5dP #AirIndia by Ajay https://t.co/xKLayJTMWX,airindia,neutral,0.6495,30.7353,76.7911,Neutral,0.46938836574554443,ensemble
1046,2020-07-23 19:33:16+00:00,jayeeta_new,1.28638e+18,0,1,,"We've been calling AirIndia customer care for last 5days. Their answers change each time. Also, the AirIndia app is showing the flight has reached or departed but customer care guy says there hasn't been any flights. Why so much discrepancy? Please reply #AirIndia",airindia,negative,0.6875,27.6119,75.1397,Negative,0.4749189019203186,ensemble
2471,2020-07-14 06:04:37+00:00,Koustabhdas,1.28292e+18,0,5,"New Delhi, India","History has it. #AirIndia #history #MontBlanc #1966

https://t.co/mEYxUJ0jO7",airindia,negative,1.0,28.4333,77.3167,Neutral,0.5087351202964783,ensemble
733,2020-07-26 05:17:25+00:00,travelobiz,1.28726e+18,1,4,India,"Vande Bharat Mission: International Flight Schedule For 26 July

 #AirIndia #AirIndiaExpress #FlightSchedule #VandeBharatMission https://t.co/v1pjtGzPFH https://t.co/Mo9L3lGwlz",airindia,negative,1.0,11.93,79.83,Neutral,0.5633182168006897,ensemble
4500,2020-06-27 17:34:10+00:00,airnewsalerts,1.27693e+18,11,56,"New Delhi, India","ED objects to the Mumbai Police filing a closure report in a cheating case registered earlier against now-defunct #JetAirways, its promoter Naresh Goyal, and his wife. https://t.co/AlchxoHEg9",jetairways,negative,0.6932,25.5744,91.8789,Negative,0.54910102186203,ensemble
2283,2020-07-15 13:26:13+00:00,DBIIMA,1.28339e+18,0,0,United States,"@PTI_News Worse than a layoff. 

#AirIndia",airindia,positive,0.6533,28.4333,77.3167,Negative,0.7430630968093872,ensemble
6062,2020-06-14 07:06:59+00:00,FauzanFazl,1.27206e+18,1,1,,"@SidsySanyal @Rokhshad @seancouto @MSrideviPhoto @navdhad @awtaney @navdha @jetairways @JetAirways also has 6 short haul #Boeing737 Aircrafts, Pilots &amp; Cabin Crew to do repatriation flights to Singapore, UAE &amp; other Gulf countries #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,negative,1.0,12.3086,76.6531,Neutral,0.48097447156906126,ensemble
1362,2020-07-21 13:09:48+00:00,IndiaToday,1.28556e+18,1,7,India,"Families or legal heirs of #AirIndia's permanent employees who die of Covid-19 will get Rs 10 lakh. #Coronavirus 

https://t.co/CDAFGrjaQ8",airindia,negative,1.0,12.3086,76.6531,Negative,0.4990208695411682,ensemble
5964,2020-06-14 16:00:44+00:00,kishoka612,1.2722e+18,0,0,"à¤¨à¤ à¤¦à¤¿à¤²à¥à¤²à¥, à¤­à¤¾à¤°à¤¤","@VemulaLasya @HardeepSPuri @airindiain My ticker no Y8Z5N was scheduled frm Dlhi to Frnkfrt on 3rd Apr , cudnt travel due to lockdown. No response from customer care and Ecommerce email on refund and now the second ticket got cncelled on 26th June flight. Can i expect a response plz? #AirIndia",airindia,positive,1.0,25.78,87.47,Negative,0.46717633008956905,ensemble
5445,2020-06-18 15:00:45+00:00,iqbalsingh7767,1.27363e+18,0,0,,@AAI_Official @PMOIndia @HardeepSPuri @ushapadhee1996 @MoCA_GoI @PIB_India @PIBHindi @MIB_India @MIB_Hindi @mygovindia @MoHFW_INDIA @moayush If anyone needs to know more about international travel during lockdown check this video #HardeepSinghPuri #airindIa #VBM   https://t.co/KiTwOIScKZ,Unknown,negative,0.6955,27.1,93.62,Neutral,0.501188850402832,ensemble
538,2020-07-28 02:15:48+00:00,dhananjay0123,1.28793e+18,0,0,Delhi,@Airtel_Presence Hope you received my bank statement to proof that I have not received any refund . Please let me know when I am getting my refund #AirIndia,airindia,neutral,0.6665,28.9958,77.0114,Neutral,0.3347192287445068,ensemble
4334,2020-06-29 01:38:16+00:00,ssonimehta,1.27742e+18,0,1,"Chicago, IL","Is vande bharat mission your strategy to make money?
Why already booked tickets are not used to travel via VBM?
If you can start evacuation flight then why not regular?#VandeBharatMission #AirIndia #HardeepSinghPuri @airindiain @HardeepSPuri",airindia,negative,1.0,26.9167,75.8667,Neutral,0.3764230728149414,ensemble
5192,2020-06-20 14:10:26+00:00,sinjain,1.27434e+18,0,0,new delhi,So what happened to the threat of shutting down the airline? #airindia @HardeepSPuri  https://t.co/qv0bgja9Ax,airindia,negative,1.0,18.4004,76.57,Neutral,0.3218628644943237,ensemble
3407,2020-07-05 12:08:13+00:00,latestly,1.27975e+18,0,0,"Mumbai, India","Air India Will Operate 36 Flights Between India &amp; USA From July 11 to July 19 Under Vande Bharat Mission.
#AirIndia #COVID19 #VandeBharatMission 
https://t.co/PacP6gQ2T5",airindia,positive,1.0,19.2502,73.1602,Neutral,0.56004638671875,ensemble
6275,2020-06-13 04:01:03+00:00,TheHindPost,1.27165e+18,0,0,Kolkata ,"Air India International Flights: Additional Flights To USA Announced, Booking Begins On June 13, 6 PM.
#India #AirIndia #Internataionalflights
https://t.co/xjvQI5JiDl",airindia,neutral,0.6889,16.3,80.45,Neutral,0.5542135119438171,ensemble
4594,2020-06-26 17:54:26+00:00,TejasJ,1.27657e+18,2,5,"Mumbai, Maharashtra","The company will reportedly be buying the two floors of the office property for about Rs 490 crore, which translates to roughly Rs 29,000 per sqft for around 170,000 sqft of office space in the Godrej building.

 #officespace #brookfield #jetairways https://t.co/csIUcjFPAN",jetairways,neutral,0.6838,14.4333,79.9667,Neutral,0.5701466345787048,ensemble
5359,2020-06-19 04:10:11+00:00,Siddhicards,1.27383e+18,0,0,"Vododara, India",https://t.co/ziWO5Udaeiâ¦ #flyspicejet #goibibo #fraud #travel #company #airline #SpiceJet please share this link and post your complaints in this group join this group to fight against this fraud #goibibo and #flyspicejet #AjaySingh_SG #GujaratTourism #timesofindia #aajtak https://t.co/I8zWYn8pec,spicejet,neutral,1.0,20.9,74.7833,Negative,0.622953248500824,ensemble
4676,2020-06-25 20:03:51+00:00,WtvWorld,1.27624e+18,0,0,"New York, USA","Traveling from Toronto Airport Canada!
https://t.co/ATV5zauJhX
#AirIndia #AirCanada #Emirates #PMIKAssemblySpeech",airindia,positive,1.0,28.7437,77.7628,Neutral,0.5359906911849975,ensemble
5318,2020-06-19 15:02:40+00:00,FORTHOLIDAYS,1.27399e+18,0,0,"Andaman And Nicobar, India","For Air Vistara Reservations, contact us at reservations@fortholidays.in or Whatsapp Reservation at +919197709425
Daily Connections from Port Blair to Chennai, Delhi &amp; Kolkata.

#vistara #vistaraairlines #vistaraloveâ¦ https://t.co/mA88Fv5YRI",vistara,negative,1.0,17.6833,75.9167,Neutral,0.5410705447196961,ensemble
3411,2020-07-05 11:58:32+00:00,malavsoni,1.27975e+18,0,0,Ahmedabad,"@airindiain #AirIndia 
I would like to reschedule my flight which was originally on 28th April from NY to Ahmedabad.
 
I would like to know who knows the procedure to reschedule the flights. 

I'm sure, not the customer care because they already said ""We do not know anything"".ð ",airindia,negative,1.0,28.4333,77.3167,Neutral,0.3390347957611084,ensemble
4352,2020-06-28 17:55:05+00:00,sushofficial,1.2773e+18,0,3,Hogwarts,In these times flying is the safest way to go for .. and #Vistara is the choice you should make #safewaytravel #bestwaytotravel @airvistara .. book in advance and they are giving the best price for a best and safest service https://t.co/902MBTuhv3,vistara,positive,1.0,19.88,75.32,Positive,0.9236329025268555,ensemble
4882,2020-06-23 15:14:25+00:00,LiveFromALounge,1.27545e+18,2,1,instagram.com/livefromalounge,Air India's new CoVid-19 waiver policy for tickets impacted due to CoVid-19 : https://t.co/N7cjXrLThO #AirIndia by Ajay https://t.co/JEy0IOFQb3,airindia,negative,1.0,15.48,73.83,Neutral,0.5302120425484397,ensemble
5979,2020-06-14 13:42:00+00:00,FauzanFazl,1.27216e+18,1,1,,"@virrindra @TeamVTAviation @jetairways @Boeing @JetAirways also has short haul #Boeing737 Aircrafts, Pilots &amp; Cabin Crew to do repatriation flights to Singapore, UAE &amp; other Gulf countries #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,negative,1.0,22.2333,88.45,Neutral,0.47118061780929565,ensemble
6487,2020-06-11 05:49:16+00:00,NagaIt24,1.27096e+18,0,0,,"#hardipsinghpuri #AirIndia before announcing Phase 3 Flights from US to India, please upgrade the airindia website to serve better, there are ways to upscale and downscale.",airindia,negative,1.0,20.9,74.7833,Neutral,0.2927317857742309,ensemble
5481,2020-06-18 11:14:50+00:00,BenGuan6,1.27357e+18,0,2,,Is it #true that #AirIndia #RepatriationFlight âï¸ 1143 from #Delhi #India ð®ð³ To #Vancouver #Canada ð¨ð¦ was #overbooked and left about 16 people stranded at Delhi #Airport due to it on #Wednesday #June 18? Thatâs what I heard!,airindia,positive,1.0,22.2969,70.7984,Negative,0.3284070253372192,ensemble
2572,2020-07-13 08:43:03+00:00,snskreddy,1.2826e+18,0,0,"London, United Kingdom",#AirIndia Singapore-Vijayawada flight on July 17 https://t.co/KDqcggZgi1,airindia,negative,1.0,23.8504,78.75,Neutral,0.5655483484268188,ensemble
3613,2020-07-03 10:52:22+00:00,Sarcasman23,1.27901e+18,0,0,United Kingdom,"I have tried PNR, #MMT Booking id, #MMT E-TICKET NO., and my #AirIndia frequent flyer number but nothing the same below screen. How can I do a web check-in if your systems are crappy? @MoCA_GoI why we have to go this again &amp; again the inconvenience is overwhelming https://t.co/38bHb1jpWy",airindia,positive,1.0,21.2167,81.4333,Negative,0.7851156485557556,ensemble
3829,2020-07-01 08:30:22+00:00,FauzanFazl,1.27824e+18,1,1,,@HardeepSPuri @JetAirways has the capacity &amp; capability to do repatriation flights. Apart from #AirIndia only Jet Airways has long haul aircrafts #Boeing777 #Airbus330 Pilots &amp; CabinCrew to assist with these repatriation flights #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,airindia,positive,0.352,13.9304,75.56,Neutral,0.35621908664703367,ensemble
5310,2020-06-19 16:21:27+00:00,TheHindPost,1.27401e+18,0,0,Kolkata ,"Air India Gives Permanent Staff Option To Work For Three Days A Week At 60 Per Cent Pay
#AirIndia #PermanentStaff

https://t.co/P4upAb9HGY",airindia,neutral,1.0,12.3086,76.6531,Neutral,0.4150453805923462,ensemble
3994,2020-06-30 07:18:26+00:00,FauzanFazl,1.27786e+18,1,1,,"@AlmaMarketeer @JetAirways also has short haul #Boeing737 aircrafts Pilots &amp; CabinCrew to do repatriation flights to Singapore, UAE &amp; other Gulf countries #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,negative,1.0,12.3086,76.6531,Neutral,0.4791893005371094,ensemble
1477,2020-07-20 15:48:54+00:00,Singh05Ravi,1.28524e+18,0,5,,"#IndiGo6E would be the all time trending hashtag if there was no Indigo twitter handle.
#indigocomplains

 @IndiGo6E",indigo,positive,0.6629,25.42,86.13,Neutral,0.34252216815948483,ensemble
1578,2020-07-20 04:12:43+00:00,coolneel99,1.28507e+18,0,0,India,Breaking - Even a fart from opposition benches is considered breaking by these pseudo journalists. ðð½ #AirIndia https://t.co/rlqF6E6O71,airindia,neutral,1.0,19.15,77.3333,Negative,0.4735165357589721,ensemble
473,2020-07-28 13:44:27+00:00,kamlesh43,1.28811e+18,1,0,Mumbai,#AirIndia #VandeBharatMission Extremely disappointed with the @airindiain @HardeepSPuri  customer care/e-commerce services. It's been more than 15 days since I registered my complaint and nobody reverted yet.,airindia,neutral,1.0,21.0167,75.5667,Negative,0.7713071578979491,ensemble
378,2020-07-29 07:47:07+00:00,Nams_misra1,1.28838e+18,0,0,"Bengaluru, India","#Vistara Team,

Can you please assists with the rescheduling of my flight? I am trying to contact you but there is no response from your side. #Vistara such a pathetic response.",vistara,positive,0.6618,22.5411,88.3378,Negative,0.8217150573730468,ensemble
1443,2020-07-21 01:11:28+00:00,DailyGuardian1,1.28538e+18,0,0,,"#AirIndia association threatens legal notice on leave without pay decision
https://t.co/szQ77rQ6q5",airindia,negative,0.6392,30.3204,76.385,Negative,0.46616177997589114,ensemble
4507,2020-06-27 16:39:56+00:00,indiatvnews,1.27692e+18,6,21,India,"Vrihis Properties emerges as successful bidder for Jet Airways BKC premises

#jetairways 

https://t.co/QnEI11TgIb",jetairways,positive,0.6799,20.417,72.85,Neutral,0.39714589118957516,ensemble
4912,2020-06-23 12:33:09+00:00,SheenuG87190201,1.27541e+18,0,0,,"@MoCA_GoI @airindiain @HardeepSPuri @PIB_India @PMOIndia @MEAIndia @indiandiplomats #AirIndia ..please explain what special approval is required from UAE emabssy in India to book VBM flight when we already have ICA, GDRFA approval from UAE govt.",airindia,negative,1.0,9.9197,78.1194,Neutral,0.4835258603096008,ensemble
199,2020-07-30 11:20:48+00:00,HariPra24983140,1.2888e+18,0,0,,"@airindiain @HardeepSPuri @PMOIndia i have been emailing , messaging for so long requesting for refund. Why am I not getting any responses? #FlyAI #AirIndia #airindiafraud",airindia,positive,1.0,26.4725,80.3311,Negative,0.5290157318115234,ensemble
3862,2020-07-01 06:34:16+00:00,SoniaBrahman,1.27822e+18,0,0,,"@flyspicejet Hope this time you really help me and not just reply for the sake.
#DGCA 
#spicejet do reschedule my flight for the same booking .
I'm not responsible for the cancellation done from the airline end.
#StudentsDeserve 
#COVID19Pandemic",spicejet,negative,1.0,8.7833,78.1333,Neutral,0.29387746930122377,ensemble
156,2020-07-30 16:05:14+00:00,TeamVTAviation,1.28887e+18,8,31,"Mumbai, India","#ThrowbackThursday: The perfect definition of 'joy'! A @jetairways @boeing 777-300ER VT-JEW on the tow at @CSMIA_Official! Lovely lighting conditions on this gorgeous Boeing 777, ain't it?

#JetAirways #Boeing #B777 #Mumbai #Airport #ClickedAtCSMIA #MumbaiAirport #PlaneSpotting https://t.co/0Orcjwv4yc",jetairways,neutral,1.0,14.6833,77.6,Positive,0.9486821516990661,ensemble
3846,2020-07-01 08:18:11+00:00,FauzanFazl,1.27824e+18,2,2,,"@jetairways2020 @STN_Airport @SouthendAirport @NCLairport Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,negative,1.0,23.8333,91.2667,Negative,0.3460260638236999,ensemble
4614,2020-06-26 13:26:39+00:00,Mitsvi,1.27651e+18,0,0,,@nnj1987 @DGCAIndia No need to beg when no one listens. National airline #airindia needs to make money first. Agree there are many stranded people who can simply not go on the #VBM flights as they are ridiculously priced.,airindia,positive,0.6718,8.7833,78.1333,Negative,0.5404377831459045,ensemble
2588,2020-07-13 05:45:52+00:00,Onmanorama,1.28255e+18,0,0,Kochi,"#VandeBharat: #AirIndia announces 14 more flights between India, UK  

https://t.co/xUiVqC2TzQ",airindia,neutral,0.6813,18.4333,79.15,Neutral,0.5354300022125243,ensemble
798,2020-07-25 10:58:34+00:00,Carveraviation,1.28698e+18,1,8,Baramati,"Capt. Prashant Hirve a proud @Carveraviation 
student #carverian who completed his CPL has a word for you.

#testimonials
#testimony #Ã­ndigo #indigoairlines #pilot #pilotslife #testimonytime #airlinecaptainð« #airlinepilot
@bhavin_adeshara @sanketbag 
@AvGeekTweets @Captguru777 https://t.co/aC80XWucqR",indigo,negative,1.0,12.3086,76.6531,Neutral,0.3403428912162781,ensemble
